snapshot_at,release_id,release_tag,channel,published_at,prerelease,asset_id,name,created_at,updated_at,size,content_type,download_count,delta,platform,architecture,edition,package_type,delivery_role,status
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602289","sbom-npm.cdx.json","2026-04-15T00:11:54Z","2026-04-15T00:11:55Z","436385","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602290","sbom-rust.cdx.json","2026-04-15T00:11:54Z","2026-04-15T00:11:55Z","578147","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396608892","latest.json","2026-04-15T00:24:48Z","2026-04-15T00:24:49Z","5216","application/json","688","0","cross-platform","unknown","not-applicable","updater-manifest","updater-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602260","CMTrace.Open_1.2.0_amd64.AppImage","2026-04-15T00:11:48Z","2026-04-15T00:11:51Z","80968184","application/zip","3","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602243","CMTrace.Open_1.2.0_amd64.deb","2026-04-15T00:11:46Z","2026-04-15T00:11:46Z","8698934","application/zip","2","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602255","CMTrace.Open-1.2.0-1.x86_64.rpm","2026-04-15T00:11:47Z","2026-04-15T00:11:48Z","8697863","application/zip","1","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602248","CMTrace.Open_1.2.0_amd64.deb.sig","2026-04-15T00:11:47Z","2026-04-15T00:11:47Z","420","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602258","CMTrace.Open-1.2.0-1.x86_64.rpm.sig","2026-04-15T00:11:48Z","2026-04-15T00:11:48Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396602274","CMTrace.Open_1.2.0_amd64.AppImage.sig","2026-04-15T00:11:51Z","2026-04-15T00:11:51Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396601981","CMTrace.Open_1.2.0_aarch64.dmg","2026-04-15T00:11:16Z","2026-04-15T00:11:17Z","9442894","application/zip","14","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396601998","CMTrace.Open_aarch64.app.tar.gz.sig","2026-04-15T00:11:18Z","2026-04-15T00:11:19Z","412","application/zip","0","0","unknown","unknown","unknown","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396601987","CMTrace.Open_aarch64.app.tar.gz","2026-04-15T00:11:17Z","2026-04-15T00:11:18Z","8840265","application/zip","4","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396608854","CMTrace-Open_1.2.0_arm64.msi","2026-04-15T00:24:44Z","2026-04-15T00:24:45Z","11857920","application/octet-stream","192","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396608871","CMTrace-Open_1.2.0_arm64-setup.exe","2026-04-15T00:24:44Z","2026-04-15T00:24:45Z","5188496","application/x-msdownload","4","0","windows","arm64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396608870","CMTrace-Open-Lite_1.2.0_arm64.exe","2026-04-15T00:24:44Z","2026-04-15T00:24:45Z","16160536","application/x-msdownload","6","0","windows","arm64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396608872","CMTrace-Open_1.2.0_arm64.exe","2026-04-15T00:24:44Z","2026-04-15T00:24:45Z","18808088","application/x-msdownload","178","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396607888","CMTrace-Open_1.2.0_x64.msi","2026-04-15T00:22:51Z","2026-04-15T00:22:51Z","12615680","application/octet-stream","328","1","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396607887","CMTrace-Open_1.2.0_x64-setup.exe","2026-04-15T00:22:51Z","2026-04-15T00:22:51Z","5774888","application/x-msdownload","108","0","windows","x64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396607886","CMTrace-Open_1.2.0_x64.exe","2026-04-15T00:22:51Z","2026-04-15T00:22:52Z","22539544","application/x-msdownload","293","2","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","309102232","v1.2.0","stable","2026-04-15T00:57:51Z","false","396607889","CMTrace-Open-Lite_1.2.0_x64.exe","2026-04-15T00:22:51Z","2026-04-15T00:22:52Z","19392792","application/x-msdownload","33","0","windows","x64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400989268","sbom-rust.cdx.json","2026-04-20T19:51:41Z","2026-04-20T19:51:41Z","511607","application/json","1","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400989269","sbom-npm.cdx.json","2026-04-20T19:51:41Z","2026-04-20T19:51:41Z","437360","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400989219","latest.json","2026-04-20T19:51:37Z","2026-04-20T19:51:37Z","5175","application/zip","1994","0","cross-platform","unknown","not-applicable","updater-manifest","updater-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400969884","CMTrace.Open_1.2.1_amd64.AppImage","2026-04-20T19:18:36Z","2026-04-20T19:18:38Z","80951800","application/zip","2","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400969867","CMTrace.Open_1.2.1_amd64.deb","2026-04-20T19:18:33Z","2026-04-20T19:18:34Z","8671810","application/zip","5","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400969879","CMTrace.Open-1.2.1-1.x86_64.rpm","2026-04-20T19:18:34Z","2026-04-20T19:18:35Z","8674474","application/zip","1","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400969874","CMTrace.Open_1.2.1_amd64.deb.sig","2026-04-20T19:18:34Z","2026-04-20T19:18:34Z","420","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400969882","CMTrace.Open-1.2.1-1.x86_64.rpm.sig","2026-04-20T19:18:35Z","2026-04-20T19:18:36Z","424","application/zip","1","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400969903","CMTrace.Open_1.2.1_amd64.AppImage.sig","2026-04-20T19:18:39Z","2026-04-20T19:18:39Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400989184","CMTrace.Open_1.2.1_aarch64.dmg","2026-04-20T19:51:33Z","2026-04-20T19:51:34Z","9417250","application/zip","17","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400989201","CMTrace.Open_aarch64.app.tar.gz.sig","2026-04-20T19:51:35Z","2026-04-20T19:51:35Z","412","application/zip","0","0","unknown","unknown","unknown","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400989192","CMTrace.Open_aarch64.app.tar.gz","2026-04-20T19:51:34Z","2026-04-20T19:51:35Z","8813671","application/zip","8","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977315","CMTrace-Open_1.2.1_arm64.msi","2026-04-20T19:29:50Z","2026-04-20T19:29:51Z","11882496","application/octet-stream","213","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977313","CMTrace-Open_1.2.1_arm64-setup.exe","2026-04-20T19:29:50Z","2026-04-20T19:29:51Z","5211800","application/x-msdownload","13","0","windows","arm64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977314","CMTrace-Open_1.2.1_arm64.exe","2026-04-20T19:29:50Z","2026-04-20T19:29:52Z","18842904","application/x-msdownload","184","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977316","CMTrace-Open-Lite_1.2.1_arm64.exe","2026-04-20T19:29:50Z","2026-04-20T19:29:51Z","16101656","application/x-msdownload","12","0","windows","arm64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977336","CMTrace-Open_1.2.1_x64.msi","2026-04-20T19:29:52Z","2026-04-20T19:29:52Z","12640256","application/octet-stream","479","1","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977334","CMTrace-Open_1.2.1_x64-setup.exe","2026-04-20T19:29:52Z","2026-04-20T19:29:52Z","5782704","application/x-msdownload","216","0","windows","x64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977335","CMTrace-Open-Lite_1.2.1_x64.exe","2026-04-20T19:29:52Z","2026-04-20T19:29:53Z","19296536","application/x-msdownload","82","0","windows","x64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","311375312","v1.2.1","stable","2026-04-20T19:56:59Z","false","400977337","CMTrace-Open_1.2.1_x64.exe","2026-04-20T19:29:52Z","2026-04-20T19:29:53Z","22601496","application/x-msdownload","1860","2","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362076","sbom-rust.cdx.json","2026-05-03T22:20:11Z","2026-05-03T22:20:11Z","567934","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362077","sbom-npm.cdx.json","2026-05-03T22:20:11Z","2026-05-03T22:20:11Z","439364","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411365211","latest.json","2026-05-03T22:28:13Z","2026-05-03T22:28:13Z","5217","application/json","677","0","cross-platform","unknown","not-applicable","updater-manifest","updater-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362041","CMTrace.Open_1.3.0_amd64.AppImage","2026-05-03T22:20:04Z","2026-05-03T22:20:06Z","81185272","application/zip","5","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362020","CMTrace.Open_1.3.0_amd64.deb","2026-05-03T22:20:01Z","2026-05-03T22:20:02Z","8977438","application/zip","4","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362034","CMTrace.Open-1.3.0-1.x86_64.rpm","2026-05-03T22:20:03Z","2026-05-03T22:20:03Z","8978253","application/zip","3","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362030","CMTrace.Open_1.3.0_amd64.deb.sig","2026-05-03T22:20:02Z","2026-05-03T22:20:02Z","420","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362039","CMTrace.Open-1.3.0-1.x86_64.rpm.sig","2026-05-03T22:20:04Z","2026-05-03T22:20:04Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411362058","CMTrace.Open_1.3.0_amd64.AppImage.sig","2026-05-03T22:20:06Z","2026-05-03T22:20:07Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411361919","CMTrace.Open_1.3.0_aarch64.dmg","2026-05-03T22:19:32Z","2026-05-03T22:19:33Z","9657138","application/zip","9","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411361925","CMTrace.Open_aarch64.app.tar.gz.sig","2026-05-03T22:19:34Z","2026-05-03T22:19:34Z","412","application/zip","0","0","unknown","unknown","unknown","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411361922","CMTrace.Open_aarch64.app.tar.gz","2026-05-03T22:19:33Z","2026-05-03T22:19:34Z","9054415","application/zip","5","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411365195","CMTrace-Open_1.3.0_arm64.msi","2026-05-03T22:28:10Z","2026-05-03T22:28:11Z","12218368","application/octet-stream","168","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411365193","CMTrace-Open_1.3.0_arm64-setup.exe","2026-05-03T22:28:10Z","2026-05-03T22:28:11Z","5344896","application/x-msdownload","9","0","windows","arm64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411365192","CMTrace-Open-Lite_1.3.0_arm64.exe","2026-05-03T22:28:10Z","2026-05-03T22:28:11Z","16760088","application/x-msdownload","9","0","windows","arm64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411365194","CMTrace-Open_1.3.0_arm64.exe","2026-05-03T22:28:10Z","2026-05-03T22:28:11Z","19493144","application/x-msdownload","152","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411364992","CMTrace-Open_1.3.0_x64.msi","2026-05-03T22:27:34Z","2026-05-03T22:27:35Z","12992512","application/octet-stream","304","1","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411364990","CMTrace-Open_1.3.0_x64-setup.exe","2026-05-03T22:27:34Z","2026-05-03T22:27:34Z","5950416","application/x-msdownload","86","0","windows","x64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411364991","CMTrace-Open_1.3.0_x64.exe","2026-05-03T22:27:34Z","2026-05-03T22:27:35Z","23457560","application/x-msdownload","1752","2","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","316931617","v1.3.0","stable","2026-05-03T22:30:55Z","false","411364993","CMTrace-Open-Lite_1.3.0_x64.exe","2026-05-03T22:27:34Z","2026-05-03T22:27:35Z","20102936","application/x-msdownload","55","0","windows","x64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046644","sbom-npm.cdx.json","2026-05-07T03:00:09Z","2026-05-07T03:00:10Z","439364","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046645","sbom-rust.cdx.json","2026-05-07T03:00:09Z","2026-05-07T03:00:10Z","560240","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414053033","latest.json","2026-05-07T03:11:09Z","2026-05-07T03:11:09Z","5217","application/json","829","0","cross-platform","unknown","not-applicable","updater-manifest","updater-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046534","CMTrace.Open_1.3.1_amd64.AppImage","2026-05-07T03:00:01Z","2026-05-07T03:00:04Z","82876920","application/zip","3","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046505","CMTrace.Open_1.3.1_amd64.deb","2026-05-07T02:59:57Z","2026-05-07T02:59:58Z","8969736","application/zip","5","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046523","CMTrace.Open-1.3.1-1.x86_64.rpm","2026-05-07T02:59:59Z","2026-05-07T03:00:00Z","8970043","application/zip","4","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046518","CMTrace.Open_1.3.1_amd64.deb.sig","2026-05-07T02:59:58Z","2026-05-07T02:59:59Z","420","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046531","CMTrace.Open-1.3.1-1.x86_64.rpm.sig","2026-05-07T03:00:00Z","2026-05-07T03:00:00Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046570","CMTrace.Open_1.3.1_amd64.AppImage.sig","2026-05-07T03:00:04Z","2026-05-07T03:00:04Z","424","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046179","CMTrace.Open_1.3.1_aarch64.dmg","2026-05-07T02:59:19Z","2026-05-07T02:59:20Z","9650216","application/zip","9","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046211","CMTrace.Open_aarch64.app.tar.gz.sig","2026-05-07T02:59:21Z","2026-05-07T02:59:22Z","412","application/zip","0","0","unknown","unknown","unknown","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414046194","CMTrace.Open_aarch64.app.tar.gz","2026-05-07T02:59:20Z","2026-05-07T02:59:21Z","9046481","application/zip","4","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052973","CMTrace-Open_1.3.1_arm64.msi","2026-05-07T03:11:04Z","2026-05-07T03:11:05Z","12197888","application/octet-stream","172","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052977","CMTrace-Open_1.3.1_arm64-setup.exe","2026-05-07T03:11:04Z","2026-05-07T03:11:05Z","5335112","application/x-msdownload","10","0","windows","arm64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052972","CMTrace-Open-Lite_1.3.1_arm64.exe","2026-05-07T03:11:04Z","2026-05-07T03:11:06Z","16740112","application/x-msdownload","4","0","windows","arm64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052976","CMTrace-Open_1.3.1_arm64.exe","2026-05-07T03:11:04Z","2026-05-07T03:11:06Z","19476760","application/x-msdownload","148","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052699","CMTrace-Open_1.3.1_x64.msi","2026-05-07T03:10:33Z","2026-05-07T03:10:34Z","12976128","application/octet-stream","312","1","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052697","CMTrace-Open_1.3.1_x64-setup.exe","2026-05-07T03:10:33Z","2026-05-07T03:10:34Z","5922520","application/x-msdownload","109","0","windows","x64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052698","CMTrace-Open_1.3.1_x64.exe","2026-05-07T03:10:33Z","2026-05-07T03:10:35Z","23428376","application/x-msdownload","1692","2","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","318727875","v1.3.1","stable","2026-05-07T03:12:57Z","false","414052700","CMTrace-Open-Lite_1.3.1_x64.exe","2026-05-07T03:10:33Z","2026-05-07T03:10:35Z","20077848","application/x-msdownload","44","0","windows","x64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918293","sbom-npm.cdx.json","2026-05-12T00:48:30Z","2026-05-12T00:48:30Z","439364","application/json","3","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918294","sbom-rust.cdx.json","2026-05-12T00:48:30Z","2026-05-12T00:48:30Z","561154","application/json","0","0","cross-platform","unknown","not-applicable","sbom","supporting-file","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417923498","latest.json","2026-05-12T00:59:44Z","2026-05-12T00:59:44Z","5217","application/json","5564","0","cross-platform","unknown","not-applicable","updater-manifest","updater-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918085","CMTrace.Open_1.3.2_amd64.AppImage","2026-05-12T00:48:20Z","2026-05-12T00:48:24Z","82856440","application/zip","9","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918071","CMTrace.Open_1.3.2_amd64.deb","2026-05-12T00:48:17Z","2026-05-12T00:48:18Z","8961460","application/zip","12","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918081","CMTrace.Open-1.3.2-1.x86_64.rpm","2026-05-12T00:48:19Z","2026-05-12T00:48:19Z","8963180","application/zip","6","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918076","CMTrace.Open_1.3.2_amd64.deb.sig","2026-05-12T00:48:18Z","2026-05-12T00:48:19Z","420","application/zip","0","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918084","CMTrace.Open-1.3.2-1.x86_64.rpm.sig","2026-05-12T00:48:20Z","2026-05-12T00:48:20Z","424","application/zip","1","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417918111","CMTrace.Open_1.3.2_amd64.AppImage.sig","2026-05-12T00:48:24Z","2026-05-12T00:48:25Z","424","application/zip","1","0","linux","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417917784","CMTrace.Open_1.3.2_aarch64.dmg","2026-05-12T00:47:45Z","2026-05-12T00:47:46Z","9643590","application/zip","86","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417917799","CMTrace.Open_aarch64.app.tar.gz.sig","2026-05-12T00:47:48Z","2026-05-12T00:47:48Z","412","application/zip","0","0","unknown","unknown","unknown","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417917794","CMTrace.Open_aarch64.app.tar.gz","2026-05-12T00:47:47Z","2026-05-12T00:47:47Z","9040977","application/zip","18","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417923480","CMTrace-Open_1.3.2_arm64.msi","2026-05-12T00:59:40Z","2026-05-12T00:59:41Z","12464128","application/octet-stream","371","2","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417923478","CMTrace-Open_1.3.2_arm64-setup.exe","2026-05-12T00:59:40Z","2026-05-12T00:59:41Z","5331448","application/x-msdownload","42","0","windows","arm64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417923477","CMTrace-Open-Lite_1.3.2_arm64.exe","2026-05-12T00:59:40Z","2026-05-12T00:59:41Z","16735000","application/x-msdownload","34","0","windows","arm64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417923479","CMTrace-Open_1.3.2_arm64.exe","2026-05-12T00:59:40Z","2026-05-12T00:59:42Z","19430680","application/x-msdownload","226","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","320866230","v1.3.2","stable","2026-05-12T01:01:57Z","false","417923339","CMTrace-Open_1.3.2_x64.msi","2026-05-12T00:59:19Z","2026-05-12T00:59:20Z","13254656","application/octet-stream","1293","2","windows","x64","full","msi","manual-only","current"
